# radius        density         temperature       velocity          h          he          c           n           o           ne           mg           si          s          ar          ca          ti          cr           fe           ni          fe52
     9.405000e+12       3.272497e-17       2.052180e+06       1.779537e+10       0.000000e+00       3.399153e-01       3.860917e-01       0.000000e+00       2.738416e-01       9.040243e-05       2.376941e-05       2.062093e-05       1.391063e-05       1.119050e-06       1.606919e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.415000e+12       1.272828e-17       2.613631e+06       1.779537e+10       0.000000e+00       3.399153e-01       3.860919e-01       0.000000e+00       2.738414e-01       9.040244e-05       2.376942e-05       2.062093e-05       1.391063e-05       1.119050e-06       1.606920e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.425000e+12       4.478228e-18       3.127758e+06       1.779537e+10       0.000000e+00       3.399153e-01       3.860922e-01       0.000000e+00       2.738410e-01       9.040246e-05       2.376944e-05       2.062093e-05       1.391063e-05       1.119050e-06       1.606922e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.435000e+12       1.354644e-18       3.678226e+06       1.779537e+10       0.000000e+00       3.399153e-01       3.860929e-01       0.000000e+00       2.738403e-01       9.040251e-05       2.376948e-05       2.062093e-05       1.391063e-05       1.119051e-06       1.606926e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.445000e+12       3.229687e-19       2.471851e+05       1.779537e+10       0.000000e+00       3.399154e-01       3.860949e-01       0.000000e+00       2.738382e-01       9.040266e-05       2.376961e-05       2.062094e-05       1.391063e-05       1.119051e-06       1.606938e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.455000e+12       5.598562e-20       2.450632e+05       1.779537e+10       0.000000e+00       3.399158e-01       3.861028e-01       0.000000e+00       2.738300e-01       9.040323e-05       2.377012e-05       2.062096e-05       1.391065e-05       1.119052e-06       1.606984e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.465000e+12       1.715685e-20       2.503892e+05       1.779537e+10       0.000000e+00       3.399164e-01       3.861171e-01       0.000000e+00       2.738150e-01       9.040427e-05       2.377105e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.607068e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.475000e+12       1.520491e-20       7.029581e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861187e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.485000e+12       1.507562e-20       2.329354e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.495000e+12       1.501414e-20       2.489238e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.505000e+12       1.495600e-20       2.482739e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.515000e+12       1.489805e-20       2.466883e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.525000e+12       1.484092e-20       2.462131e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.535000e+12       1.478384e-20       2.466751e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.545000e+12       1.472763e-20       2.462108e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.555000e+12       1.467149e-20       2.468548e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.565000e+12       1.461597e-20       2.465308e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.575000e+12       1.456073e-20       2.467788e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.585000e+12       1.450637e-20       2.465577e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.595000e+12       1.445223e-20       2.466448e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.605000e+12       1.439862e-20       2.466586e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.615000e+12       1.434516e-20       2.467087e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.625000e+12       1.429244e-20       2.467083e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.635000e+12       1.424009e-20       2.466863e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.645000e+12       1.418852e-20       2.467102e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.655000e+12       1.413719e-20       2.466725e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.665000e+12       1.408647e-20       2.464746e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.675000e+12       1.403577e-20       2.464584e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.685000e+12       1.398554e-20       2.465744e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.695000e+12       1.393524e-20       2.464987e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.705000e+12       1.388564e-20       2.463987e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.715000e+12       1.383624e-20       2.464756e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     9.725000e+12       1.378767e-20       2.464597e+05       1.779537e+10       0.000000e+00       3.399165e-01       3.861188e-01       0.000000e+00       2.738133e-01       9.040439e-05       2.377115e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.607078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
